activity_id,case_id,case_date,case_type,status
3819,1883,2016-03-13 16:03:54.000,Billing Issue,Unresolved
3805,1878,2015-11-03 05:38:42.000,Network Issue,Open
3820,1884,2016-01-09 18:33:50.000,Device Issue,Closed
3821,1885,2016-11-19 15:24:37.000,Device Issue,Unresolved
3822,1886,2016-03-08 12:19:18.000,Network Issue,Open
3823,1887,2015-09-25 22:28:48.000,Billing Issue,Unresolved
3824,1888,2016-02-26 17:39:39.000,Device Issue,Open
3825,1889,2016-09-19 09:39:44.000,Billing Issue,Open
3826,1890,2016-04-17 15:07:35.000,Device Issue,Closed
3827,1891,2017-01-12 04:45:22.000,Device Issue,Open
3829,1892,2016-05-11 18:06:05.000,Network Issue,Closed
3815,1881,2015-05-09 08:18:41.000,Network Issue,Unresolved
3818,1882,2016-09-08 06:42:08.000,Device Issue,Unresolved
3841,1896,2016-09-18 11:50:13.000,Network Issue,Open
3831,1893,2015-03-24 09:55:06.000,Billing Issue,Closed
3835,1894,2016-10-25 04:52:49.000,Device Issue,Closed
3836,1895,2017-01-28 19:50:00.000,Billing Issue,Unresolved
3845,1901,2015-07-12 18:26:36.000,Network Issue,Closed
3866,1904,2015-04-13 18:39:33.000,Network Issue,Unresolved
3877,1909,2015-05-15 17:57:41.000,Network Issue,Closed
3899,1920,2017-02-04 04:34:52.000,Billing Issue,Unresolved
3903,1921,2015-05-08 03:50:06.000,Device Issue,Open
3904,1922,2015-06-09 14:05:17.000,Billing Issue,Unresolved
3851,1902,2016-02-18 04:51:32.000,Device Issue,Open
3865,1905,2015-05-25 09:14:25.000,Network Issue,Closed
3867,1906,2015-12-20 11:54:34.000,Billing Issue,Closed
3869,1907,2016-02-10 04:38:21.000,Device Issue,Unresolved
3872,1908,2016-07-18 16:03:19.000,Network Issue,Closed
3848,1897,2017-01-03 16:41:46.000,Device Issue,Open
3853,1898,2017-02-13 20:40:36.000,Billing Issue,Unresolved
3855,1899,2016-08-27 21:05:39.000,Device Issue,Unresolved
3857,1900,2016-09-04 07:13:42.000,Network Issue,Open
3860,1903,2016-12-19 22:00:07.000,Billing Issue,Unresolved
3905,1923,2015-08-04 07:28:38.000,Network Issue,Closed
3906,1924,2015-08-11 18:51:31.000,Network Issue,Closed
3907,1925,2015-09-28 08:49:25.000,Billing Issue,Open
3909,1926,2016-05-17 14:01:47.000,Network Issue,Closed
3911,1927,2016-04-03 11:56:41.000,Network Issue,Open
3886,1911,2016-04-25 03:44:28.000,Billing Issue,Unresolved
3887,1912,2015-03-21 23:50:18.000,Network Issue,Closed
3888,1914,2015-04-04 06:04:16.000,Device Issue,Closed
3889,1916,2016-08-30 02:40:58.000,Billing Issue,Unresolved
3891,1918,2015-03-01 15:00:22.000,Billing Issue,Closed
3937,1938,2015-04-10 05:47:55.000,Device Issue,Closed
3938,1939,2015-06-05 07:25:02.000,Network Issue,Closed
3940,1940,2017-01-03 23:30:58.000,Network Issue,Open
3941,1941,2015-11-29 22:28:19.000,Device Issue,Unresolved
3882,1910,2016-05-03 07:23:39.000,Device Issue,Closed
3890,1913,2016-06-17 05:21:19.000,Device Issue,Open
3892,1915,2016-03-12 18:06:12.000,Device Issue,Open
3894,1917,2015-05-28 07:11:57.000,Billing Issue,Closed
3896,1919,2016-11-27 19:26:24.000,Device Issue,Open
3921,1932,2015-04-23 10:46:24.000,Network Issue,Closed
3924,1933,2016-09-14 11:56:55.000,Device Issue,Closed
3927,1934,2016-10-07 07:40:03.000,Billing Issue,Open
3928,1935,2015-02-01 14:52:10.000,Network Issue,Closed
3930,1936,2016-05-18 01:43:06.000,Device Issue,Closed
3933,1937,2016-05-07 21:23:18.000,Billing Issue,Open
3951,1946,2015-12-02 10:46:49.000,Network Issue,Unresolved
3920,1930,2017-02-19 22:26:45.000,Device Issue,Open
3925,1931,2017-02-02 12:22:47.000,Network Issue,Unresolved
3908,1928,2015-11-23 00:30:49.000,Device Issue,Unresolved
3910,1929,2016-03-11 13:43:51.000,Device Issue,Unresolved
3973,1955,2016-08-26 09:03:05.000,Billing Issue,Closed
3974,1956,2016-03-08 17:55:46.000,Device Issue,Open
3975,1957,2015-05-17 15:05:05.000,Device Issue,Open
3976,1958,2015-01-28 22:54:10.000,Billing Issue,Closed
3977,1959,2015-11-27 18:02:22.000,Device Issue,Open
3978,1960,2015-05-18 07:02:55.000,Device Issue,Closed
3979,1961,2016-01-10 09:24:50.000,Network Issue,Closed
3957,1949,2015-04-30 16:48:31.000,Network Issue,Open
3963,1950,2016-10-29 21:17:49.000,Billing Issue,Closed
3943,1942,2015-04-20 04:35:33.000,Network Issue,Closed
3945,1943,2017-02-17 20:28:34.000,Network Issue,Unresolved
3947,1944,2015-03-10 09:36:27.000,Billing Issue,Open
3948,1945,2015-07-12 06:38:23.000,Network Issue,Open
3983,1962,2016-03-17 01:40:18.000,Device Issue,Unresolved
3987,1963,2016-07-13 18:38:20.000,Billing Issue,Open
3960,1951,2015-09-23 12:36:59.000,Network Issue,Unresolved
3969,1952,2016-07-19 20:42:14.000,Billing Issue,Open
3970,1953,2015-06-20 18:36:56.000,Device Issue,Open
3971,1954,2017-02-24 15:55:07.000,Device Issue,Unresolved
3952,1947,2015-10-10 06:52:06.000,Billing Issue,Unresolved
3954,1948,2016-07-28 08:35:32.000,Network Issue,Open
4014,1977,2016-04-25 00:40:15.000,Network Issue,Open
3991,1967,2015-02-18 10:25:27.000,Billing Issue,Closed
3992,1968,2016-04-30 22:38:44.000,Billing Issue,Unresolved
3993,1969,2016-09-20 07:19:27.000,Billing Issue,Closed
3994,1970,2016-09-04 04:17:35.000,Network Issue,Closed
4010,1978,2015-08-12 05:49:44.000,Network Issue,Closed
4012,1979,2015-11-22 02:48:18.000,Network Issue,Unresolved
4016,1980,2016-11-18 12:03:34.000,Network Issue,Closed
4017,1981,2016-05-07 07:23:28.000,Billing Issue,Open
4018,1982,2017-01-29 12:40:52.000,Billing Issue,Unresolved
4019,1983,2015-11-20 15:54:44.000,Network Issue,Closed
4002,1973,2016-12-10 20:15:07.000,Billing Issue,Open
4003,1974,2016-06-28 18:01:09.000,Billing Issue,Closed
4005,1975,2016-07-24 10:00:57.000,Billing Issue,Open
4009,1976,2015-03-16 00:49:17.000,Device Issue,Unresolved
3997,1971,2016-04-21 00:47:52.000,Device Issue,Closed
3999,1972,2015-04-25 02:53:41.000,Network Issue,Open
3982,1964,2015-05-30 06:33:43.000,Billing Issue,Closed
3988,1965,2016-08-28 09:00:03.000,Device Issue,Open
3990,1966,2017-01-15 08:47:21.000,Device Issue,Unresolved
4020,1984,2015-12-03 09:44:17.000,Billing Issue,Unresolved
4021,1985,2016-02-28 08:15:19.000,Billing Issue,Open
4044,1996,2015-02-19 08:41:28.000,Network Issue,Open
4049,1997,2015-03-25 05:26:11.000,Network Issue,Open
4022,1986,2016-04-23 13:56:01.000,Network Issue,Unresolved
4025,1987,2015-11-14 03:11:52.000,Network Issue,Unresolved
4050,1998,2015-09-17 05:57:00.000,Device Issue,Open
4051,1999,2015-02-28 12:54:09.000,Billing Issue,Unresolved
4053,2001,2016-08-11 03:34:30.000,Network Issue,Open
4054,2003,2015-04-11 03:48:14.000,Network Issue,Unresolved
4056,2004,2015-04-24 03:45:05.000,Billing Issue,Unresolved
4065,2005,2016-08-14 04:58:59.000,Device Issue,Closed
4058,2000,2016-06-02 11:58:38.000,Billing Issue,Open
4064,2002,2016-10-01 12:39:46.000,Network Issue,Closed
4067,2006,2015-01-21 22:06:33.000,Network Issue,Closed
4027,1988,2016-09-19 09:49:30.000,Billing Issue,Closed
4029,1989,2016-05-13 22:48:44.000,Network Issue,Open
4032,1990,2016-07-26 04:59:14.000,Billing Issue,Closed
4034,1991,2016-02-07 05:21:10.000,Device Issue,Open
4085,2013,2016-02-23 10:39:21.000,Network Issue,Unresolved
4086,2014,2016-07-28 08:49:02.000,Device Issue,Open
4037,1992,2016-11-20 03:47:10.000,Device Issue,Open
4038,1993,2015-07-21 05:33:00.000,Billing Issue,Open
4041,1994,2016-03-15 07:15:21.000,Billing Issue,Open
4042,1995,2016-10-25 14:09:27.000,Network Issue,Closed
4068,2007,2016-06-16 05:42:54.000,Billing Issue,Open
4070,2008,2016-06-11 01:51:28.000,Network Issue,Closed
4071,2009,2016-08-17 13:12:52.000,Device Issue,Open
4072,2010,2015-10-24 04:15:11.000,Network Issue,Unresolved
4074,2011,2015-04-20 23:14:39.000,Network Issue,Unresolved
4075,2012,2016-08-12 08:48:24.000,Billing Issue,Open
4090,2015,2016-01-29 17:27:08.000,Billing Issue,Unresolved
4091,2016,2015-08-12 11:59:48.000,Billing Issue,Closed
4101,2026,2016-01-18 14:08:02.000,Device Issue,Closed
4102,2027,2015-09-01 09:28:50.000,Device Issue,Unresolved
4104,2028,2016-11-22 03:27:03.000,Device Issue,Closed
4107,2032,2016-04-30 19:31:19.000,Network Issue,Open
4111,2034,2016-09-15 04:57:56.000,Device Issue,Open
4115,2035,2016-01-23 20:16:50.000,Device Issue,Closed
4093,2018,2015-03-07 04:20:34.000,Billing Issue,Closed
4095,2019,2015-12-27 14:20:43.000,Network Issue,Closed
4096,2020,2015-11-17 00:22:11.000,Network Issue,Unresolved
4098,2021,2015-03-05 19:55:00.000,Device Issue,Unresolved
4099,2022,2016-09-18 02:23:00.000,Network Issue,Unresolved
4123,2037,2016-11-03 00:40:04.000,Network Issue,Unresolved
4108,2030,2015-02-01 20:17:28.000,Device Issue,Open
4112,2031,2015-01-19 13:03:54.000,Device Issue,Closed
4114,2033,2015-03-23 07:53:25.000,Device Issue,Open
4126,2038,2015-05-25 16:31:15.000,Billing Issue,Open
4127,2039,2015-07-16 06:29:36.000,Billing Issue,Open
4128,2040,2016-01-30 03:00:25.000,Billing Issue,Closed
4076,2017,2015-07-22 00:20:31.000,Network Issue,Open
4079,2023,2015-02-27 02:19:42.000,Billing Issue,Unresolved
4082,2024,2016-07-24 11:55:54.000,Billing Issue,Unresolved
4083,2025,2015-05-28 12:44:00.000,Device Issue,Open
4087,2029,2015-04-19 20:03:40.000,Billing Issue,Closed
4135,2044,2015-03-27 21:09:24.000,Device Issue,Open
4136,2045,2016-07-19 08:11:13.000,Network Issue,Unresolved
4118,2036,2016-03-29 09:22:05.000,Device Issue,Closed
4137,2046,2017-01-16 22:39:16.000,Network Issue,Open
4132,2041,2015-08-01 21:07:43.000,Billing Issue,Unresolved
4133,2042,2015-01-30 20:55:15.000,Billing Issue,Open
4139,2047,2015-03-23 02:17:34.000,Device Issue,Unresolved
4140,2048,2016-05-07 21:16:38.000,Billing Issue,Open
4141,2049,2017-01-06 02:56:58.000,Network Issue,Unresolved
4142,2050,2015-11-28 23:09:57.000,Billing Issue,Open
4145,2051,2016-08-08 16:16:44.000,Device Issue,Unresolved
4146,2052,2015-02-05 16:16:29.000,Billing Issue,Unresolved
4148,2053,2016-01-02 09:47:59.000,Billing Issue,Open
4151,2054,2017-01-12 12:34:20.000,Device Issue,Unresolved
4152,2055,2016-10-06 20:02:57.000,Billing Issue,Open
4134,2043,2017-02-18 02:58:29.000,Device Issue,Unresolved
4155,2056,2016-07-27 09:36:02.000,Device Issue,Closed
4161,2057,2015-06-14 23:28:46.000,Network Issue,Open
4178,2062,2016-02-15 20:20:51.000,Billing Issue,Closed
4179,2063,2016-08-31 10:01:47.000,Billing Issue,Closed
4162,2058,2016-11-22 12:56:22.000,Network Issue,Unresolved
4165,2059,2015-05-03 18:38:16.000,Billing Issue,Unresolved
4167,2060,2016-06-27 12:39:15.000,Network Issue,Open
4169,2061,2017-01-19 18:14:36.000,Network Issue,Unresolved
4183,2065,2016-02-23 16:31:36.000,Device Issue,Closed
4184,2066,2015-06-16 16:27:29.000,Device Issue,Unresolved
4186,2067,2016-02-13 17:14:52.000,Network Issue,Closed
4187,2068,2015-11-04 23:16:04.000,Network Issue,Unresolved
4191,2069,2015-08-28 17:49:07.000,Billing Issue,Closed
4180,2064,2015-04-07 21:48:54.000,Device Issue,Open
4192,2070,2015-02-15 05:44:45.000,Device Issue,Closed
4193,2071,2015-03-02 15:27:46.000,Billing Issue,Unresolved
4195,2072,2015-09-07 20:42:33.000,Billing Issue,Unresolved
4207,2078,2015-04-29 14:59:02.000,Device Issue,Open
4212,2079,2016-05-01 08:45:51.000,Billing Issue,Open
4222,2080,2016-07-24 05:08:16.000,Network Issue,Open
4204,2081,2015-11-17 17:17:51.000,Billing Issue,Open
4215,2082,2015-01-06 08:18:37.000,Network Issue,Open
4216,2083,2016-12-26 00:03:59.000,Device Issue,Open
4218,2084,2015-03-20 12:33:28.000,Billing Issue,Open
4220,2085,2015-07-29 20:27:15.000,Device Issue,Closed
4225,2090,2015-06-21 23:06:22.000,Network Issue,Unresolved
4246,2096,2015-02-10 19:54:35.000,Network Issue,Closed
4247,2097,2016-11-09 23:10:19.000,Billing Issue,Open
4219,2086,2016-02-24 08:29:49.000,Network Issue,Open
4221,2087,2016-12-09 00:43:29.000,Network Issue,Closed
4228,2088,2015-05-26 23:41:58.000,Billing Issue,Unresolved
4229,2089,2016-09-11 18:47:27.000,Device Issue,Open
4230,2091,2015-10-07 17:01:30.000,Device Issue,Closed
4232,2095,2015-01-09 05:12:23.000,Device Issue,Open
4235,2098,2015-12-07 12:07:07.000,Billing Issue,Open
4237,2092,2016-01-12 00:30:58.000,Billing Issue,Unresolved
4240,2093,2015-06-27 07:17:08.000,Device Issue,Closed
4241,2094,2015-12-09 00:17:46.000,Device Issue,Unresolved
4198,2073,2017-01-03 14:42:56.000,Network Issue,Open
4200,2074,2016-05-28 16:04:12.000,Billing Issue,Closed
4201,2075,2016-04-12 14:32:33.000,Network Issue,Closed
4202,2076,2015-10-20 02:27:13.000,Network Issue,Open
4203,2077,2015-09-01 20:12:03.000,Network Issue,Open
4261,2107,2016-07-21 13:27:31.000,Device Issue,Open
4249,2099,2016-03-03 11:54:56.000,Device Issue,Unresolved
4250,2100,2015-03-18 02:09:48.000,Billing Issue,Open
4251,2101,2015-11-15 18:45:49.000,Network Issue,Open
4252,2102,2017-01-31 06:02:05.000,Network Issue,Open
4253,2103,2016-02-26 20:32:59.000,Network Issue,Unresolved
4255,2104,2016-09-14 17:16:03.000,Billing Issue,Unresolved
4256,2105,2016-11-03 12:41:18.000,Network Issue,Unresolved
4257,2106,2017-02-06 19:01:23.000,Billing Issue,Unresolved
4279,2118,2015-12-08 17:32:25.000,Network Issue,Unresolved
4281,2119,2015-08-26 17:03:17.000,Billing Issue,Open
4284,2120,2016-05-16 11:52:44.000,Device Issue,Unresolved
4285,2121,2016-11-02 23:14:42.000,Network Issue,Unresolved
4265,2109,2015-10-23 03:05:54.000,Device Issue,Open
4270,2110,2015-08-15 13:14:29.000,Network Issue,Unresolved
4271,2111,2016-03-23 09:07:43.000,Device Issue,Unresolved
4273,2113,2015-04-17 16:00:37.000,Billing Issue,Closed
4263,2108,2016-04-01 03:27:10.000,Device Issue,Closed
4294,2124,2016-04-09 17:16:30.000,Device Issue,Open
4299,2126,2016-11-14 22:40:36.000,Billing Issue,Closed
4266,2112,2016-09-20 16:53:56.000,Device Issue,Open
4267,2114,2015-08-22 21:58:31.000,Device Issue,Closed
4272,2115,2015-04-15 06:59:10.000,Network Issue,Unresolved
4274,2116,2017-01-15 12:35:43.000,Billing Issue,Open
4275,2117,2015-02-23 01:22:22.000,Network Issue,Closed
4287,2122,2015-05-24 22:26:07.000,Device Issue,Unresolved
4288,2123,2017-02-09 08:50:46.000,Network Issue,Closed
4291,2125,2015-10-30 03:42:59.000,Billing Issue,Open
4292,2128,2015-01-18 10:13:02.000,Network Issue,Unresolved
4307,2133,2015-12-21 21:11:29.000,Network Issue,Open
4311,2134,2015-08-05 21:48:03.000,Network Issue,Unresolved
4312,2135,2016-01-26 19:38:41.000,Billing Issue,Unresolved
4302,2130,2015-06-08 19:12:20.000,Billing Issue,Unresolved
4303,2131,2016-08-07 06:52:10.000,Device Issue,Closed
4304,2132,2016-10-11 18:05:02.000,Device Issue,Unresolved
4322,2137,2015-02-08 15:44:44.000,Device Issue,Unresolved
4323,2138,2015-10-09 13:04:46.000,Billing Issue,Closed
4324,2139,2015-09-15 21:55:36.000,Billing Issue,Closed
4325,2140,2016-09-10 10:15:52.000,Billing Issue,Unresolved
4333,2144,2015-11-11 00:48:52.000,Billing Issue,Unresolved
4334,2145,2016-12-18 19:09:23.000,Network Issue,Unresolved
4335,2146,2016-02-06 11:40:39.000,Network Issue,Open
4339,2147,2016-04-08 16:44:30.000,Device Issue,Open
4342,2148,2016-08-25 17:44:54.000,Billing Issue,Closed
4298,2127,2015-04-14 04:02:04.000,Billing Issue,Unresolved
4300,2129,2015-05-06 10:37:19.000,Billing Issue,Open
4320,2136,2016-08-15 16:19:52.000,Billing Issue,Unresolved
4329,2141,2017-01-18 04:35:06.000,Device Issue,Unresolved
4331,2142,2015-11-30 16:40:59.000,Billing Issue,Unresolved
4332,2143,2015-10-06 06:47:38.000,Network Issue,Unresolved
4370,2162,2015-06-06 20:33:46.000,Device Issue,Closed
4344,2149,2016-07-24 08:25:28.000,Network Issue,Open
4346,2150,2016-04-28 14:36:45.000,Billing Issue,Closed
4371,2163,2015-07-20 02:14:54.000,Billing Issue,Open
4372,2164,2015-01-13 11:55:34.000,Billing Issue,Unresolved
4347,2151,2017-01-17 17:05:08.000,Billing Issue,Unresolved
4348,2152,2016-10-09 18:16:20.000,Billing Issue,Closed
4357,2157,2015-04-24 21:57:45.000,Billing Issue,Open
4358,2158,2015-04-06 18:30:48.000,Network Issue,Unresolved
4362,2159,2016-09-08 10:02:00.000,Network Issue,Closed
4377,2169,2016-08-05 07:49:35.000,Billing Issue,Open
4352,2153,2017-01-05 17:01:01.000,Network Issue,Unresolved
4364,2160,2016-11-27 07:19:12.000,Billing Issue,Closed
4354,2154,2016-10-31 20:26:04.000,Billing Issue,Open
4368,2161,2015-02-14 21:01:40.000,Network Issue,Open
4355,2155,2015-10-10 09:02:04.000,Billing Issue,Unresolved
4359,2156,2015-09-19 11:23:05.000,Network Issue,Closed
4388,2173,2015-05-14 21:31:46.000,Billing Issue,Closed
4394,2174,2016-06-07 21:14:40.000,Billing Issue,Unresolved
4398,2175,2015-11-04 05:42:04.000,Network Issue,Unresolved
4401,2176,2015-10-19 12:59:13.000,Network Issue,Unresolved
4402,2177,2016-03-09 16:08:10.000,Device Issue,Open
4403,2178,2016-11-06 18:02:47.000,Device Issue,Unresolved
4406,2179,2016-09-03 20:54:01.000,Network Issue,Unresolved
4408,2180,2016-02-04 17:58:10.000,Network Issue,Closed
4409,2181,2015-03-30 15:17:45.000,Device Issue,Open
4363,2165,2016-07-31 02:02:07.000,Network Issue,Closed
4365,2166,2015-04-22 02:46:06.000,Device Issue,Unresolved
4369,2167,2016-10-07 03:28:39.000,Network Issue,Closed
4375,2168,2015-12-31 00:30:51.000,Network Issue,Closed
4421,2183,2017-02-01 21:56:10.000,Network Issue,Closed
4382,2170,2016-12-19 08:18:22.000,Device Issue,Open
4384,2171,2016-01-23 12:49:09.000,Network Issue,Open
4385,2172,2015-09-07 08:05:34.000,Billing Issue,Open
4411,2184,2016-01-31 18:31:48.000,Network Issue,Closed
4412,2185,2015-05-26 20:32:23.000,Network Issue,Closed
4413,2186,2016-12-19 12:33:17.000,Billing Issue,Unresolved
4414,2187,2016-10-07 20:06:34.000,Billing Issue,Unresolved
4416,2188,2015-08-16 01:53:23.000,Network Issue,Unresolved
4436,2194,2015-11-15 19:56:22.000,Device Issue,Unresolved
4445,2195,2016-10-04 15:58:28.000,Device Issue,Open
4449,2196,2015-02-19 19:26:10.000,Network Issue,Open
4429,2189,2016-02-17 00:54:35.000,Device Issue,Open
4431,2190,2015-10-09 09:08:11.000,Device Issue,Closed
4432,2191,2015-03-28 16:57:19.000,Device Issue,Closed
4438,2192,2017-02-15 18:32:59.000,Device Issue,Unresolved
4440,2193,2016-11-06 17:20:48.000,Billing Issue,Unresolved
4422,2182,2016-04-23 10:58:56.000,Network Issue,Unresolved
4480,2211,2015-09-01 04:03:00.000,Device Issue,Open
4484,2212,2016-07-10 18:19:59.000,Network Issue,Unresolved
4437,2197,2016-09-05 14:09:49.000,Network Issue,Open
4442,2198,2015-01-09 04:22:40.000,Device Issue,Unresolved
4444,2199,2016-01-07 06:33:44.000,Network Issue,Open
4448,2200,2015-10-20 04:42:29.000,Billing Issue,Unresolved
4474,2209,2017-02-13 03:03:53.000,Device Issue,Unresolved
4477,2210,2015-10-14 15:11:49.000,Billing Issue,Unresolved
4462,2204,2016-02-29 22:46:59.000,Device Issue,Open
4456,2201,2015-09-09 20:31:46.000,Billing Issue,Open
4458,2202,2017-01-18 21:26:20.000,Device Issue,Closed
4459,2203,2016-08-20 01:59:23.000,Network Issue,Unresolved
4465,2205,2016-11-23 22:05:19.000,Network Issue,Open
4467,2206,2016-08-31 06:45:47.000,Billing Issue,Closed
4468,2207,2017-01-03 22:50:39.000,Device Issue,Closed
4470,2208,2015-12-30 03:25:46.000,Device Issue,Closed
4486,2213,2017-02-18 23:55:34.000,Billing Issue,Open
4487,2214,2015-04-06 03:32:49.000,Device Issue,Open
4493,2219,2015-03-06 04:44:28.000,Device Issue,Open
4494,2220,2015-05-09 02:04:29.000,Billing Issue,Unresolved
4496,2221,2016-07-11 19:32:34.000,Device Issue,Unresolved
4499,2222,2016-10-14 06:40:52.000,Billing Issue,Closed
4488,2215,2016-10-23 16:04:59.000,Network Issue,Unresolved
4490,2216,2016-11-03 03:19:22.000,Network Issue,Open
4491,2217,2016-01-08 02:04:34.000,Device Issue,Closed
4492,2218,2015-07-05 01:49:01.000,Network Issue,Unresolved
4520,2231,2015-08-31 02:34:34.000,Device Issue,Open
4521,2232,2015-04-15 05:59:45.000,Network Issue,Open
4522,2233,2015-12-08 20:18:31.000,Network Issue,Closed
4523,2234,2015-01-21 02:24:19.000,Network Issue,Open
4524,2235,2015-10-30 11:11:52.000,Billing Issue,Unresolved
4525,2236,2015-08-09 04:55:08.000,Billing Issue,Closed
1718,859,2016-09-26 20:28:56.000,Device Issue,Unresolved
1720,860,2015-09-08 15:11:46.000,Billing Issue,Unresolved
1721,861,2016-09-03 10:22:12.000,Network Issue,Open
1724,862,2015-02-24 04:29:20.000,Billing Issue,Unresolved
1725,863,2015-09-23 15:21:38.000,Billing Issue,Unresolved
1726,864,2015-12-13 16:49:39.000,Network Issue,Unresolved
1727,865,2016-04-13 00:34:00.000,Device Issue,Closed
1728,866,2016-11-25 05:28:36.000,Device Issue,Unresolved
1729,867,2016-12-15 00:44:36.000,Network Issue,Closed
1730,868,2015-09-18 10:55:20.000,Network Issue,Open
1732,869,2016-11-25 11:36:40.000,Billing Issue,Open
1733,870,2016-06-27 15:19:34.000,Device Issue,Unresolved
1741,871,2015-05-21 06:49:31.000,Device Issue,Unresolved
1742,872,2016-02-09 00:17:07.000,Device Issue,Unresolved
1743,873,2017-02-23 08:36:00.000,Device Issue,Closed
1744,874,2016-06-19 21:52:55.000,Billing Issue,Closed
1745,875,2015-01-26 00:22:05.000,Device Issue,Unresolved
1746,876,2016-02-15 08:05:22.000,Network Issue,Open
1748,877,2015-04-16 03:09:31.000,Device Issue,Closed
1750,878,2015-04-14 05:37:22.000,Network Issue,Closed
1751,879,2016-08-31 11:04:33.000,Billing Issue,Closed
1752,880,2016-04-22 03:20:16.000,Billing Issue,Unresolved
1753,881,2016-06-21 08:33:56.000,Network Issue,Open
1756,882,2016-09-03 23:35:18.000,Device Issue,Open
1757,883,2015-09-09 03:38:44.000,Billing Issue,Closed
1761,884,2016-05-09 11:49:03.000,Network Issue,Open
1762,885,2016-07-30 10:13:20.000,Billing Issue,Closed
1766,886,2016-10-23 22:09:52.000,Network Issue,Unresolved
1767,887,2016-11-13 08:22:24.000,Network Issue,Closed
1768,888,2015-06-16 17:46:52.000,Device Issue,Unresolved
1769,889,2016-11-06 11:12:05.000,Network Issue,Unresolved
1770,890,2016-08-10 11:04:09.000,Device Issue,Closed
1771,891,2015-05-13 20:33:42.000,Network Issue,Closed
1772,892,2015-08-22 01:12:22.000,Network Issue,Open
1773,893,2016-05-18 22:57:33.000,Network Issue,Closed
1776,894,2015-06-12 20:51:08.000,Network Issue,Closed
1779,895,2016-07-23 00:50:01.000,Device Issue,Unresolved
1781,896,2017-01-04 08:03:57.000,Device Issue,Open
1785,897,2015-09-07 10:22:28.000,Network Issue,Closed
1786,898,2015-04-23 08:33:07.000,Billing Issue,Closed
1787,899,2015-01-03 22:06:50.000,Network Issue,Open
1791,900,2016-11-17 18:50:08.000,Network Issue,Closed
1793,901,2015-04-03 14:10:31.000,Billing Issue,Open
1795,902,2015-01-10 09:46:57.000,Billing Issue,Open
1796,903,2015-07-10 07:27:07.000,Device Issue,Unresolved
1799,904,2016-08-08 10:23:30.000,Billing Issue,Open
1800,905,2016-01-23 17:56:44.000,Network Issue,Open
1801,906,2015-04-19 17:36:53.000,Network Issue,Unresolved
1806,907,2015-05-27 16:25:14.000,Network Issue,Open
1809,908,2016-05-08 00:58:08.000,Billing Issue,Open
1811,909,2015-08-31 07:04:11.000,Network Issue,Open
1812,910,2015-11-29 16:46:22.000,Device Issue,Closed
1813,911,2015-04-25 13:36:53.000,Billing Issue,Unresolved
1814,912,2016-09-21 22:40:53.000,Billing Issue,Unresolved
1819,913,2016-08-18 19:07:25.000,Billing Issue,Closed
1820,914,2015-07-01 06:32:49.000,Billing Issue,Closed
1821,915,2016-03-11 13:38:44.000,Network Issue,Unresolved
1822,916,2016-10-16 21:46:03.000,Billing Issue,Open
1823,917,2015-03-19 12:02:58.000,Network Issue,Unresolved
1825,918,2015-12-25 20:43:43.000,Network Issue,Open
1826,919,2015-09-20 13:33:58.000,Billing Issue,Open
1827,920,2015-12-19 23:04:37.000,Billing Issue,Unresolved
1831,921,2017-02-01 19:57:11.000,Device Issue,Open
1832,922,2015-08-02 14:00:22.000,Billing Issue,Closed
1838,923,2015-08-14 19:09:33.000,Device Issue,Unresolved
1839,924,2017-02-08 19:52:14.000,Device Issue,Open
1840,925,2016-02-18 01:07:50.000,Billing Issue,Closed
1841,926,2016-12-12 23:47:17.000,Device Issue,Unresolved
1842,927,2015-12-04 08:43:41.000,Billing Issue,Closed
1845,928,2015-07-14 23:34:23.000,Device Issue,Closed
1846,929,2016-09-01 09:51:33.000,Network Issue,Unresolved
1848,930,2015-08-12 21:36:16.000,Network Issue,Unresolved
1850,931,2016-06-08 15:19:47.000,Network Issue,Closed
1853,932,2016-09-06 23:13:55.000,Billing Issue,Closed
1855,933,2016-07-31 01:59:38.000,Device Issue,Unresolved
1856,934,2016-01-03 00:54:50.000,Billing Issue,Open
1857,935,2017-02-07 23:48:43.000,Billing Issue,Closed
1860,936,2015-07-21 10:45:45.000,Billing Issue,Open
1862,937,2015-06-16 11:21:22.000,Device Issue,Unresolved
1865,938,2016-09-27 08:56:26.000,Network Issue,Closed
1867,939,2016-09-21 23:45:45.000,Device Issue,Open
1869,940,2015-01-17 19:33:35.000,Network Issue,Open
1870,941,2016-02-29 17:49:23.000,Network Issue,Open
1872,942,2015-03-26 13:23:14.000,Network Issue,Open
1874,943,2016-04-26 08:30:05.000,Device Issue,Open
1875,944,2015-06-14 08:26:49.000,Device Issue,Closed
1877,945,2015-10-26 04:17:07.000,Billing Issue,Closed
1879,946,2016-08-04 12:47:50.000,Device Issue,Closed
1880,947,2015-10-17 19:59:05.000,Device Issue,Closed
1881,948,2016-11-20 22:33:30.000,Billing Issue,Closed
1882,949,2016-11-29 10:33:21.000,Device Issue,Closed
1886,950,2015-11-12 18:34:52.000,Device Issue,Open
1888,951,2017-01-08 16:01:21.000,Network Issue,Unresolved
1889,952,2016-05-13 01:52:10.000,Network Issue,Closed
1890,953,2016-02-26 10:07:30.000,Billing Issue,Open
