tac,brandmodel,manufacturer,frequencies_band,radiointerface,brandname,modelname,os,chipnfc,chipbluetooth,chipwlan,devicetype,removableuicc,removableeuicc,nonremovableuicc,nonremovableeuicc,deviceatlasid,standardisedfull,standardised_device_model,standardisedmarketing,interlmodel,allocationdate,countrycode,fixedcode,manufacturercode,year_released,mobile_device,hardwaretype,touchscreen,screenwidth,screenheight,diagolscreensize,displayppi,devicepixelratio,screencolordepth,nfc,camera,ismobilephone,istablet,isereader,isgamesconsole,istv,issettupbox,ismediaplayer,chipsetvendor,chipset,chipsetmodel,cpu,cpu_cores,cpu_maximum_frequency,gpu,sim_slots,sim_size,interl_storage_capacity,expandable_storage,total_ram,os_me,os_version,os_android,os_bada,os_ios,os_rim,os_symbian,os_windows_mobile,os_windows_phone,os_windows_rt,os_web_os,browser_me,browser_version,browser_rendering_engine,markup_xhtml_basic_1v0,markup_xhtml_mp_1v0,markup_xhtml_mp_1v1,markup_xhtml_mp_1v2,markup_wml1,vcard_download,image__gif87,image__gif89a,image__jpg,image__png,uri_scheme_tel,uri_scheme_sms,uri_scheme_sms_to,cookie,https,memory_limit_markup,memory_limit_embedded_media,memory_limit_download,flash_capable,js_support_basic_java_script,js_modify_dom,js_modify_css,js_support_events,js_support_event_listener,js_xhr,js_support_console_log,js_json,supports_client_side,csd,hscsd,gprs,edge,hsdpa,umts,hspa,lte,lte_category,lte_advanced,volte,wifi,vowifi,html_audio,html_canvas,html_inline_svg,html_svg,html_video,css_animations,css_columns,css_transforms,css_transitions,js_application_cache,js_geo_location,js_indexeddb,js_local_storage,js_session_storage,js_web_gl,js_web_sockets,js_web_sql_database,js_web_workers,js_device_orientation,js_device_motion,js_touch_events,js_query_selector,wmv,midi_monophonic,midi_polyphonic,amr,mp3,aac
35599208,Samsung SM-G955U,Samsung Korea,"CDMA2000,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CA_2A-4A-5A-30A,CA_2A-4A-12A-30A,CA_2A-4A-29A-30A,CA_2C,CA_4C,CA_7C,CA_41C,CA_41D,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,LTE FDD Band 66,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,CA_2A-4A,CA_2A-2A-4A,CA_2A-4A-4A,CA_2A-5A,CA_2A-2A-5A,CA_2C-5A,CA_2A-12A,CA_2A-2A-12A,CA_2C-12A,CA_2A-13A,CA_2A-17A,CA_2A-29A,CA_2A-30A,CA_4A-5A,CA_4A-4A-5A,CA_4A-7A,CA_4A-12A,CA_4A-4A-12A,CA_4A-13A,CA_4A-4A-13A,CA_4A-17A,CA_4A-29A,CA_4A-30A,CA_5A-30A,CA_12A-30A,CA_29A-30A,CA_2A-4A-5A,CA_2A-4A-12A,CA_2A-2A-4A-12A,CA_2A-4A-4A-12A,CA_2A-4A-13A,CA_2A-4A-29A,CA_2A-4A-30A,CA_2A-5A-30A,CA_2A-12A-30A,CA_2A-29A-30A,CA_2C-29A-30A,CA_4A-5A-30A,CA_4A-7A-12A,CA_4A-12A-30A,CA_4A-29A-30A,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CA_2A-2A,CA_4A-4A,CA_7A-7A,CA_25A-25A,CA_41A-41A,CA_41A-41C,TD-SCDMA,1 UICC",CDMA,Samsung,SM-G955U,Android,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,19567997,Samsung Galaxy S8 Plus,SM-G955U,Galaxy S8 Plus,Samsung SM-G955U,2016-11-16 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2960,6.2,531,,24,1,12,1,0,0,0,0,0,0,Qualcomm,Spdragon 835,MSM8998,Cortex-A57 & Cortex-A53,4+4,2500,Adreno 540,1,no,64,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35599405,Samsung GALAXY S3 GT-I9300,Samsung Korea,"HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800)","EDGE,GPRS",Samsung,GALAXY S3 GT-I9300,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,3597327,Samsung Galaxy S3,GT-I9300,Galaxy S3,Samsung GALAXY S3 GT-I9300,2013-01-04 00:00:00.000,450,MANU,210005,2012,1,Mobile Phone,1,720,1280,4.8,306,2,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 4 Quad,4412,Cortex-A9,4,1400,Mali-400 MP4,1,Micro,16/32/64,1,1024,Android,4.0.4,1,0,0,0,0,0,0,0,0,Android Browser,URL,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35599805,Samsung GT-I9505,Samsung Korea,"HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7","EDGE,GPRS",Samsung,GT-I9505,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,4536606,Samsung Galaxy S4 LTE,GT-I9505,Galaxy S4 LTE,Samsung GT-I9505,2013-01-04 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,1080,1920,5,441,3,24,1,13,1,0,0,0,0,0,0,Qualcomm,Spdragon 600,APQ8064T,Krait 300,4,1900,Adreno 320,1,Micro,16/32/64,1,2048,Android,4.2.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
35600507,Galaxy J3 2016 SM-J320F,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,WCDMA FDD Band I,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC",NONE,Samsung,SM-J320F,Android,Y,N,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,10853656,Samsung Galaxy J3 Duos,SM-J320F,Galaxy J3 Duos,Galaxy J3 2016 SM-J320F,2015-10-14 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,720,1280,5,293,2,24,0,8,1,0,0,0,0,0,0,Spreadtrum,,SC8830A,Cortex-A7,4,1500,Mali-400 MP2,1,Micro,8,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,0,1,1,1,,1,1,,1,1
35600606,Samsung SM-R750W,Samsung Korea,"WCDMA FDD Band II,WCDMA FDD Band V,GSM 1900,GSM850 (GSM800)",NONE,Samsung,SM-R750W,TIZEN,N,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,7194976,Samsung Gear S,SM-R750,Gear S,Samsung SM-R750W,2014-07-25 00:00:00.000,450,MANU,210005,2014,1,Wristwatch,1,360,480,2,300,,24,,,0,0,0,0,0,0,0,,,,,,,,1,no,,,,Tizen,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35600707,Samsung SM-N9208,Samsung Korea,"CA_38C,CA_39C,CA_40C,CA_41C,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 12,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 2,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,TD-SCDMA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),CA_39A-41A,CA_3A-28A,CA_3A-7A,CA_3A-8A,2 UICC",NONE,Samsung,SM-N9208,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9951985,Samsung Galaxy Note 5,SM-N9208,Galaxy Note 5,Samsung SM-N9208,2015-10-15 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,1440,2560,5.7,515,3.5,24,1,16,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7420,Cortex-A53 & Cortex-A57,4 & 4,1500 & 2100,Mali-T760 MP8,2,no,2,0,512,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,9,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35600807,Samsung SM-N9208,Samsung Korea,"CA_38C,CA_39C,CA_40C,CA_41C,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 12,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 2,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,TD-SCDMA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,CA_39A-41A,CA_3A-28A,CA_3A-7A,CA_3A-8A,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-N9208,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9951985,Samsung Galaxy Note 5,SM-N9208,Galaxy Note 5,Samsung SM-N9208,2015-10-15 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,1440,2560,5.7,515,3.5,24,1,16,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7420,Cortex-A53 & Cortex-A57,4 & 4,1500 & 2100,Mali-T760 MP8,2,no,2,0,512,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,9,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35658008,Apple iPhone 7 (A1853),Apple Inc,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE TDD BAND 42,CDMA2000,TD-SCDMA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 1800,GSM 1900,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1853),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,15850754,Apple iPhone 7,iPhone 7 A1853,iPhone 7,Apple iPhone 7 (A1853),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658108,Apple iPhone 7 (A1853),Apple Inc,"TD-SCDMA,CDMA2000,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE TDD BAND 42,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 1800,GSM 1900,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1853),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,15850754,Apple iPhone 7,iPhone 7 A1853,iPhone 7,Apple iPhone 7 (A1853),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658208,Apple iPhone 7 (A1853),Apple Inc,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE TDD BAND 42,GSM850 (GSM800),GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,CDMA2000,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1853),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,15850754,Apple iPhone 7,iPhone 7 A1853,iPhone 7,Apple iPhone 7 (A1853),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658308,Apple iPhone 7 (A1853),Apple Inc,"TD-SCDMA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE TDD BAND 42,GSM850 (GSM800),GSM 1800,GSM 1900,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,CDMA2000,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1853),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,15850754,Apple iPhone 7,iPhone 7 A1853,iPhone 7,Apple iPhone 7 (A1853),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658408,Apple iPhone 7 Plus (A1854),Apple Inc,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,GSM850 (GSM800),GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,1 UICC,0 eUICC",NONE,Apple,iPhone 7 Plus (A1854),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17200750,Apple iPhone 7 Plus,iPhone 7 Plus A1854,iPhone 7 Plus,Apple iPhone 7 Plus (A1854),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,,4,2300,,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,9,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35658508,Apple iPhone 7 Plus (A1854),Apple Inc,"TD-SCDMA,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,GSM850 (GSM800),GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,1 UICC,0 eUICC",NONE,Apple,iPhone 7 Plus (A1854),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17200750,Apple iPhone 7 Plus,iPhone 7 Plus A1854,iPhone 7 Plus,Apple iPhone 7 Plus (A1854),2016-12-12 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,,4,2300,,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,9,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35670108,Apple iPhone 7 (A1660),Apple Inc,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CDMA2000,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35609906,Samsung SM-G800F,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8",NONE,Samsung,SM-G800F,Android,Y,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,6973255,Samsung Galaxy S5 Mini,SM-G800F,Galaxy S5 Mini,Samsung SM-G800F,2014-08-04 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,720,1280,4.5,326,2,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 3 Quad,3470,Cortex-A7,4,1400,Mali-400 MP4,1,Micro,16,1,1536,Android,4.4.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35670208,Apple iPhone 7 (A1660),Apple Inc,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CDMA2000,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
35670308,Apple iPhone 7 (A1660),Apple Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 24,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CDMA2000,1 UICC,0 eUICC",CDMA,Apple,iPhone 7 (A1660),iOS,Y,Y,Y,Smartphone,1 UICC,0 eUICC,0 UICC,0 eUICC,15260714,Apple iPhone 7,iPhone 7 A1660,iPhone 7,Apple iPhone 7 (A1660),2017-05-05 00:00:00.000,310,MANU,205157,2016,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A10 Fusion,,Hurricane & Zephyr,4,,PowerVR Series 7XT Plus,1,no,32/128/256,0,2048,iOS,10,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
